row_group,lane,row,block,col,kind,mixed_offset,duplicate_offset,mixed_value,duplicate_value,direct_value,match
24,1,385,10,12,weight_i8,6017,6017,-127,-127,-127,1
24,1,385,10,13,weight_i8,6033,6033,-50,-50,-50,1
24,1,385,10,14,weight_i8,6049,6049,-62,-62,-62,1
24,1,385,10,15,weight_i8,6065,6065,70,70,70,1
24,1,385,10,16,weight_i8,6081,6081,-38,-38,-38,1
24,1,385,10,17,weight_i8,6097,6097,117,117,117,1
24,1,385,10,18,weight_i8,6113,6113,-25,-25,-25,1
24,1,385,10,19,weight_i8,6129,6129,10,10,10,1
24,1,385,10,20,weight_i8,6145,6145,-22,-22,-22,1
24,1,385,10,21,weight_i8,6161,6161,52,52,52,1
24,1,385,10,22,weight_i8,6177,6177,4,4,4,1
24,1,385,10,23,weight_i8,6193,6193,-55,-55,-55,1
24,1,385,10,24,weight_i8,6209,6209,43,43,43,1
24,1,385,10,25,weight_i8,6225,6225,10,10,10,1
24,1,385,10,26,weight_i8,6241,6241,57,57,57,1
24,1,385,10,27,weight_i8,6257,6257,-22,-22,-22,1
24,1,385,10,28,weight_i8,6273,6273,8,8,8,1
24,1,385,10,29,weight_i8,6289,6289,-59,-59,-59,1
24,1,385,10,30,weight_i8,6305,6305,-10,-10,-10,1
24,1,385,10,31,weight_i8,6321,6321,-46,-46,-46,1
24,1,385,11,-1,scale_q,6340,6340,4484,4484,4484,1
24,1,385,11,0,weight_i8,6401,6401,12,12,12,1
24,1,385,11,1,weight_i8,6417,6417,-127,-127,-127,1
24,1,385,11,2,weight_i8,6433,6433,-69,-69,-69,1
24,1,385,11,3,weight_i8,6449,6449,-48,-48,-48,1
24,1,385,11,4,weight_i8,6465,6465,24,24,24,1
24,1,385,11,5,weight_i8,6481,6481,-87,-87,-87,1
24,1,385,11,6,weight_i8,6497,6497,-55,-55,-55,1
24,1,385,11,7,weight_i8,6513,6513,-40,-40,-40,1
24,1,385,11,8,weight_i8,6529,6529,-32,-32,-32,1
24,1,385,11,9,weight_i8,6545,6545,-51,-51,-51,1
24,1,385,11,10,weight_i8,6561,6561,-3,-3,-3,1
24,1,385,11,11,weight_i8,6577,6577,-26,-26,-26,1
24,1,385,11,12,weight_i8,6593,6593,18,18,18,1
24,1,385,11,13,weight_i8,6609,6609,0,0,0,1
24,1,385,11,14,weight_i8,6625,6625,11,11,11,1
24,1,385,11,15,weight_i8,6641,6641,36,36,36,1
24,1,385,11,16,weight_i8,6657,6657,6,6,6,1
24,1,385,11,17,weight_i8,6673,6673,-48,-48,-48,1
24,1,385,11,18,weight_i8,6689,6689,6,6,6,1
24,1,385,11,19,weight_i8,6705,6705,58,58,58,1
24,1,385,11,20,weight_i8,6721,6721,-22,-22,-22,1
24,1,385,11,21,weight_i8,6737,6737,37,37,37,1
24,1,385,11,22,weight_i8,6753,6753,-50,-50,-50,1
24,1,385,11,23,weight_i8,6769,6769,-7,-7,-7,1
24,1,385,11,24,weight_i8,6785,6785,0,0,0,1
24,1,385,11,25,weight_i8,6801,6801,-41,-41,-41,1
24,1,385,11,26,weight_i8,6817,6817,16,16,16,1
24,1,385,11,27,weight_i8,6833,6833,50,50,50,1
24,1,385,11,28,weight_i8,6849,6849,15,15,15,1
24,1,385,11,29,weight_i8,6865,6865,16,16,16,1
24,1,385,11,30,weight_i8,6881,6881,-32,-32,-32,1
24,1,385,11,31,weight_i8,6897,6897,-53,-53,-53,1
24,1,385,12,-1,scale_q,6916,6916,4288,4288,4288,1
24,1,385,12,0,weight_i8,6977,6977,73,73,73,1
24,1,385,12,1,weight_i8,6993,6993,0,0,0,1
24,1,385,12,2,weight_i8,7009,7009,-15,-15,-15,1
24,1,385,12,3,weight_i8,7025,7025,-84,-84,-84,1
24,1,385,12,4,weight_i8,7041,7041,-34,-34,-34,1
24,1,385,12,5,weight_i8,7057,7057,-24,-24,-24,1
24,1,385,12,6,weight_i8,7073,7073,43,43,43,1
24,1,385,12,7,weight_i8,7089,7089,8,8,8,1
24,1,385,12,8,weight_i8,7105,7105,6,6,6,1
24,1,385,12,9,weight_i8,7121,7121,-24,-24,-24,1
24,1,385,12,10,weight_i8,7137,7137,-34,-34,-34,1
24,1,385,12,11,weight_i8,7153,7153,29,29,29,1
24,1,385,12,12,weight_i8,7169,7169,86,86,86,1
24,1,385,12,13,weight_i8,7185,7185,12,12,12,1
24,1,385,12,14,weight_i8,7201,7201,40,40,40,1
24,1,385,12,15,weight_i8,7217,7217,-54,-54,-54,1
24,1,385,12,16,weight_i8,7233,7233,-27,-27,-27,1
24,1,385,12,17,weight_i8,7249,7249,48,48,48,1
24,1,385,12,18,weight_i8,7265,7265,55,55,55,1
24,1,385,12,19,weight_i8,7281,7281,-55,-55,-55,1
24,1,385,12,20,weight_i8,7297,7297,3,3,3,1
24,1,385,12,21,weight_i8,7313,7313,-33,-33,-33,1
24,1,385,12,22,weight_i8,7329,7329,-37,-37,-37,1
24,1,385,12,23,weight_i8,7345,7345,-14,-14,-14,1
24,1,385,12,24,weight_i8,7361,7361,11,11,11,1
24,1,385,12,25,weight_i8,7377,7377,-127,-127,-127,1
24,1,385,12,26,weight_i8,7393,7393,-48,-48,-48,1
24,1,385,12,27,weight_i8,7409,7409,19,19,19,1
24,1,385,12,28,weight_i8,7425,7425,-36,-36,-36,1
24,1,385,12,29,weight_i8,7441,7441,68,68,68,1
24,1,385,12,30,weight_i8,7457,7457,-30,-30,-30,1
24,1,385,12,31,weight_i8,7473,7473,-47,-47,-47,1
24,1,385,13,-1,scale_q,7492,7492,2564,2564,2564,1
24,1,385,13,0,weight_i8,7553,7553,-1,-1,-1,1
24,1,385,13,1,weight_i8,7569,7569,-93,-93,-93,1
24,1,385,13,2,weight_i8,7585,7585,-11,-11,-11,1
24,1,385,13,3,weight_i8,7601,7601,-47,-47,-47,1
24,1,385,13,4,weight_i8,7617,7617,127,127,127,1
24,1,385,13,5,weight_i8,7633,7633,-20,-20,-20,1
24,1,385,13,6,weight_i8,7649,7649,-40,-40,-40,1
24,1,385,13,7,weight_i8,7665,7665,-21,-21,-21,1
24,1,385,13,8,weight_i8,7681,7681,51,51,51,1
24,1,385,13,9,weight_i8,7697,7697,19,19,19,1
24,1,385,13,10,weight_i8,7713,7713,-39,-39,-39,1
24,1,385,13,11,weight_i8,7729,7729,-3,-3,-3,1
24,1,385,13,12,weight_i8,7745,7745,12,12,12,1
24,1,385,13,13,weight_i8,7761,7761,-18,-18,-18,1
24,1,385,13,14,weight_i8,7777,7777,20,20,20,1
24,1,385,13,15,weight_i8,7793,7793,-71,-71,-71,1
24,1,385,13,16,weight_i8,7809,7809,7,7,7,1
24,1,385,13,17,weight_i8,7825,7825,0,0,0,1
24,1,385,13,18,weight_i8,7841,7841,-16,-16,-16,1
24,1,385,13,19,weight_i8,7857,7857,34,34,34,1
24,1,385,13,20,weight_i8,7873,7873,71,71,71,1
24,1,385,13,21,weight_i8,7889,7889,-70,-70,-70,1
24,1,385,13,22,weight_i8,7905,7905,-67,-67,-67,1
24,1,385,13,23,weight_i8,7921,7921,16,16,16,1
24,1,385,13,24,weight_i8,7937,7937,-82,-82,-82,1
24,1,385,13,25,weight_i8,7953,7953,-102,-102,-102,1
24,1,385,13,26,weight_i8,7969,7969,-69,-69,-69,1
24,1,385,13,27,weight_i8,7985,7985,18,18,18,1
24,1,385,13,28,weight_i8,8001,8001,33,33,33,1
24,1,385,13,29,weight_i8,8017,8017,-13,-13,-13,1
24,1,385,13,30,weight_i8,8033,8033,31,31,31,1
24,1,385,13,31,weight_i8,8049,8049,48,48,48,1
24,1,385,14,-1,scale_q,8068,8068,2694,2694,2694,1
24,1,385,14,0,weight_i8,8129,8129,12,12,12,1
24,1,385,14,1,weight_i8,8145,8145,19,19,19,1
24,1,385,14,2,weight_i8,8161,8161,26,26,26,1
24,1,385,14,3,weight_i8,8177,8177,17,17,17,1
24,1,385,14,4,weight_i8,8193,8193,20,20,20,1
24,1,385,14,5,weight_i8,8209,8209,30,30,30,1
24,1,385,14,6,weight_i8,8225,8225,37,37,37,1
24,1,385,14,7,weight_i8,8241,8241,-35,-35,-35,1
24,1,385,14,8,weight_i8,8257,8257,59,59,59,1
24,1,385,14,9,weight_i8,8273,8273,74,74,74,1
24,1,385,14,10,weight_i8,8289,8289,48,48,48,1
24,1,385,14,11,weight_i8,8305,8305,15,15,15,1
24,1,385,14,12,weight_i8,8321,8321,22,22,22,1
24,1,385,14,13,weight_i8,8337,8337,29,29,29,1
24,1,385,14,14,weight_i8,8353,8353,-97,-97,-97,1
24,1,385,14,15,weight_i8,8369,8369,27,27,27,1
24,1,385,14,16,weight_i8,8385,8385,-123,-123,-123,1
24,1,385,14,17,weight_i8,8401,8401,-36,-36,-36,1
24,1,385,14,18,weight_i8,8417,8417,31,31,31,1
24,1,385,14,19,weight_i8,8433,8433,18,18,18,1
24,1,385,14,20,weight_i8,8449,8449,69,69,69,1
24,1,385,14,21,weight_i8,8465,8465,-11,-11,-11,1
24,1,385,14,22,weight_i8,8481,8481,15,15,15,1
24,1,385,14,23,weight_i8,8497,8497,-68,-68,-68,1
24,1,385,14,24,weight_i8,8513,8513,40,40,40,1
24,1,385,14,25,weight_i8,8529,8529,80,80,80,1
24,1,385,14,26,weight_i8,8545,8545,127,127,127,1
24,1,385,14,27,weight_i8,8561,8561,-13,-13,-13,1
24,1,385,14,28,weight_i8,8577,8577,-25,-25,-25,1
24,1,385,14,29,weight_i8,8593,8593,10,10,10,1
24,1,385,14,30,weight_i8,8609,8609,16,16,16,1
24,1,385,14,31,weight_i8,8625,8625,47,47,47,1
24,1,385,15,-1,scale_q,8644,8644,6000,6000,6000,1
24,1,385,15,0,weight_i8,8705,8705,3,3,3,1
24,1,385,15,1,weight_i8,8721,8721,16,16,16,1
24,1,385,15,2,weight_i8,8737,8737,15,15,15,1
24,1,385,15,3,weight_i8,8753,8753,-27,-27,-27,1
24,1,385,15,4,weight_i8,8769,8769,-6,-6,-6,1
24,1,385,15,5,weight_i8,8785,8785,-1,-1,-1,1
24,1,385,15,6,weight_i8,8801,8801,127,127,127,1
24,1,385,15,7,weight_i8,8817,8817,-1,-1,-1,1
24,1,385,15,8,weight_i8,8833,8833,-4,-4,-4,1
24,1,385,15,9,weight_i8,8849,8849,-13,-13,-13,1
24,1,385,15,10,weight_i8,8865,8865,-28,-28,-28,1
24,1,385,15,11,weight_i8,8881,8881,15,15,15,1
24,1,385,15,12,weight_i8,8897,8897,0,0,0,1
24,1,385,15,13,weight_i8,8913,8913,73,73,73,1
24,1,385,15,14,weight_i8,8929,8929,-58,-58,-58,1
24,1,385,15,15,weight_i8,8945,8945,47,47,47,1
24,1,385,15,16,weight_i8,8961,8961,1,1,1,1
24,1,385,15,17,weight_i8,8977,8977,0,0,0,1
24,1,385,15,18,weight_i8,8993,8993,-4,-4,-4,1
24,1,385,15,19,weight_i8,9009,9009,3,3,3,1
24,1,385,15,20,weight_i8,9025,9025,13,13,13,1
24,1,385,15,21,weight_i8,9041,9041,14,14,14,1
24,1,385,15,22,weight_i8,9057,9057,-3,-3,-3,1
24,1,385,15,23,weight_i8,9073,9073,-34,-34,-34,1
24,1,385,15,24,weight_i8,9089,9089,-1,-1,-1,1
24,1,385,15,25,weight_i8,9105,9105,57,57,57,1
24,1,385,15,26,weight_i8,9121,9121,30,30,30,1
24,1,385,15,27,weight_i8,9137,9137,0,0,0,1
24,1,385,15,28,weight_i8,9153,9153,0,0,0,1
24,1,385,15,29,weight_i8,9169,9169,-11,-11,-11,1
24,1,385,15,30,weight_i8,9185,9185,-15,-15,-15,1
24,1,385,15,31,weight_i8,9201,9201,-2,-2,-2,1
24,1,385,16,-1,scale_q,9220,9220,3160,3160,3160,1
24,1,385,16,0,weight_i8,9281,9281,11,11,11,1
24,1,385,16,1,weight_i8,9297,9297,5,5,5,1
24,1,385,16,2,weight_i8,9313,9313,56,56,56,1
24,1,385,16,3,weight_i8,9329,9329,-39,-39,-39,1
24,1,385,16,4,weight_i8,9345,9345,-48,-48,-48,1
24,1,385,16,5,weight_i8,9361,9361,61,61,61,1
24,1,385,16,6,weight_i8,9377,9377,-44,-44,-44,1
24,1,385,16,7,weight_i8,9393,9393,106,106,106,1
24,1,385,16,8,weight_i8,9409,9409,-24,-24,-24,1
24,1,385,16,9,weight_i8,9425,9425,-35,-35,-35,1
24,1,385,16,10,weight_i8,9441,9441,-100,-100,-100,1
24,1,385,16,11,weight_i8,9457,9457,-80,-80,-80,1
24,1,385,16,12,weight_i8,9473,9473,5,5,5,1
24,1,385,16,13,weight_i8,9489,9489,-59,-59,-59,1
24,1,385,16,14,weight_i8,9505,9505,-35,-35,-35,1
24,1,385,16,15,weight_i8,9521,9521,38,38,38,1
24,1,385,16,16,weight_i8,9537,9537,19,19,19,1
24,1,385,16,17,weight_i8,9553,9553,-49,-49,-49,1
24,1,385,16,18,weight_i8,9569,9569,1,1,1,1
24,1,385,16,19,weight_i8,9585,9585,-115,-115,-115,1
24,1,385,16,20,weight_i8,9601,9601,-83,-83,-83,1
24,1,385,16,21,weight_i8,9617,9617,19,19,19,1
24,1,385,16,22,weight_i8,9633,9633,-24,-24,-24,1
24,1,385,16,23,weight_i8,9649,9649,30,30,30,1
24,1,385,16,24,weight_i8,9665,9665,29,29,29,1
24,1,385,16,25,weight_i8,9681,9681,81,81,81,1
24,1,385,16,26,weight_i8,9697,9697,-40,-40,-40,1
24,1,385,16,27,weight_i8,9713,9713,14,14,14,1
24,1,385,16,28,weight_i8,9729,9729,-10,-10,-10,1
24,1,385,16,29,weight_i8,9745,9745,127,127,127,1
24,1,385,16,30,weight_i8,9761,9761,-15,-15,-15,1
24,1,385,16,31,weight_i8,9777,9777,-58,-58,-58,1
24,1,385,17,-1,scale_q,9796,9796,3822,3822,3822,1
24,1,385,17,0,weight_i8,9857,9857,17,17,17,1
24,1,385,17,1,weight_i8,9873,9873,72,72,72,1
24,1,385,17,2,weight_i8,9889,9889,-55,-55,-55,1
24,1,385,17,3,weight_i8,9905,9905,-11,-11,-11,1
24,1,385,17,4,weight_i8,9921,9921,18,18,18,1
24,1,385,17,5,weight_i8,9937,9937,44,44,44,1
24,1,385,17,6,weight_i8,9953,9953,6,6,6,1
24,1,385,17,7,weight_i8,9969,9969,-10,-10,-10,1
24,1,385,17,8,weight_i8,9985,9985,0,0,0,1
24,1,385,17,9,weight_i8,10001,10001,-11,-11,-11,1
24,1,385,17,10,weight_i8,10017,10017,9,9,9,1
24,1,385,17,11,weight_i8,10033,10033,-7,-7,-7,1
24,1,385,17,12,weight_i8,10049,10049,31,31,31,1
24,1,385,17,13,weight_i8,10065,10065,-17,-17,-17,1
24,1,385,17,14,weight_i8,10081,10081,103,103,103,1
24,1,385,17,15,weight_i8,10097,10097,49,49,49,1
24,1,385,17,16,weight_i8,10113,10113,-14,-14,-14,1
24,1,385,17,17,weight_i8,10129,10129,-127,-127,-127,1
24,1,385,17,18,weight_i8,10145,10145,-24,-24,-24,1
24,1,385,17,19,weight_i8,10161,10161,43,43,43,1
24,1,385,17,20,weight_i8,10177,10177,-12,-12,-12,1
24,1,385,17,21,weight_i8,10193,10193,69,69,69,1
24,1,385,17,22,weight_i8,10209,10209,-17,-17,-17,1
24,1,385,17,23,weight_i8,10225,10225,-18,-18,-18,1
24,1,385,17,24,weight_i8,10241,10241,-16,-16,-16,1
24,1,385,17,25,weight_i8,10257,10257,0,0,0,1
24,1,385,17,26,weight_i8,10273,10273,45,45,45,1
24,1,385,17,27,weight_i8,10289,10289,-56,-56,-56,1
24,1,385,17,28,weight_i8,10305,10305,-12,-12,-12,1
24,1,385,17,29,weight_i8,10321,10321,34,34,34,1
24,1,385,17,30,weight_i8,10337,10337,85,85,85,1
24,1,385,17,31,weight_i8,10353,10353,-78,-78,-78,1
25,2,402,0,-1,scale_q,8,8,4836,4836,4836,1
25,2,402,0,0,weight_i8,66,66,-38,-38,-38,1
25,2,402,0,1,weight_i8,82,82,-23,-23,-23,1
25,2,402,0,2,weight_i8,98,98,38,38,38,1
25,2,402,0,3,weight_i8,114,114,18,18,18,1
25,2,402,0,4,weight_i8,130,130,-41,-41,-41,1
25,2,402,0,5,weight_i8,146,146,-58,-58,-58,1
25,2,402,0,6,weight_i8,162,162,28,28,28,1
25,2,402,0,7,weight_i8,178,178,-15,-15,-15,1
25,2,402,0,8,weight_i8,194,194,58,58,58,1
25,2,402,0,9,weight_i8,210,210,0,0,0,1
25,2,402,0,10,weight_i8,226,226,-2,-2,-2,1
25,2,402,0,11,weight_i8,242,242,-39,-39,-39,1
25,2,402,0,12,weight_i8,258,258,40,40,40,1
25,2,402,0,13,weight_i8,274,274,19,19,19,1
25,2,402,0,14,weight_i8,290,290,93,93,93,1
25,2,402,0,15,weight_i8,306,306,-6,-6,-6,1
25,2,402,0,16,weight_i8,322,322,2,2,2,1
25,2,402,0,17,weight_i8,338,338,-32,-32,-32,1
25,2,402,0,18,weight_i8,354,354,8,8,8,1
25,2,402,0,19,weight_i8,370,370,11,11,11,1
25,2,402,0,20,weight_i8,386,386,-44,-44,-44,1
25,2,402,0,21,weight_i8,402,402,5,5,5,1
25,2,402,0,22,weight_i8,418,418,43,43,43,1
25,2,402,0,23,weight_i8,434,434,1,1,1,1
25,2,402,0,24,weight_i8,450,450,-9,-9,-9,1
25,2,402,0,25,weight_i8,466,466,-127,-127,-127,1
25,2,402,0,26,weight_i8,482,482,3,3,3,1
25,2,402,0,27,weight_i8,498,498,-18,-18,-18,1
25,2,402,0,28,weight_i8,514,514,26,26,26,1
25,2,402,0,29,weight_i8,530,530,53,53,53,1
25,2,402,0,30,weight_i8,546,546,-100,-100,-100,1
25,2,402,0,31,weight_i8,562,562,-41,-41,-41,1
25,2,402,1,-1,scale_q,584,584,3548,3548,3548,1
25,2,402,1,0,weight_i8,642,642,-28,-28,-28,1
25,2,402,1,1,weight_i8,658,658,-43,-43,-43,1
25,2,402,1,2,weight_i8,674,674,-14,-14,-14,1
25,2,402,1,3,weight_i8,690,690,-9,-9,-9,1
25,2,402,1,4,weight_i8,706,706,23,23,23,1
25,2,402,1,5,weight_i8,722,722,-10,-10,-10,1
25,2,402,1,6,weight_i8,738,738,-31,-31,-31,1
25,2,402,1,7,weight_i8,754,754,-10,-10,-10,1
25,2,402,1,8,weight_i8,770,770,-2,-2,-2,1
25,2,402,1,9,weight_i8,786,786,-12,-12,-12,1
25,2,402,1,10,weight_i8,802,802,-31,-31,-31,1
25,2,402,1,11,weight_i8,818,818,15,15,15,1
25,2,402,1,12,weight_i8,834,834,53,53,53,1
25,2,402,1,13,weight_i8,850,850,47,47,47,1
25,2,402,1,14,weight_i8,866,866,34,34,34,1
25,2,402,1,15,weight_i8,882,882,48,48,48,1
25,2,402,1,16,weight_i8,898,898,-9,-9,-9,1
25,2,402,1,17,weight_i8,914,914,-38,-38,-38,1
25,2,402,1,18,weight_i8,930,930,5,5,5,1
25,2,402,1,19,weight_i8,946,946,-10,-10,-10,1
25,2,402,1,20,weight_i8,962,962,-47,-47,-47,1
25,2,402,1,21,weight_i8,978,978,-16,-16,-16,1
25,2,402,1,22,weight_i8,994,994,-40,-40,-40,1
25,2,402,1,23,weight_i8,1010,1010,-3,-3,-3,1
25,2,402,1,24,weight_i8,1026,1026,-4,-4,-4,1
25,2,402,1,25,weight_i8,1042,1042,39,39,39,1
25,2,402,1,26,weight_i8,1058,1058,-34,-34,-34,1
25,2,402,1,27,weight_i8,1074,1074,103,103,103,1
25,2,402,1,28,weight_i8,1090,1090,-2,-2,-2,1
25,2,402,1,29,weight_i8,1106,1106,-127,-127,-127,1
25,2,402,1,30,weight_i8,1122,1122,3,3,3,1
25,2,402,1,31,weight_i8,1138,1138,90,90,90,1
25,2,402,2,-1,scale_q,1160,1160,6288,6288,6288,1
25,2,402,2,0,weight_i8,1218,1218,-4,-4,-4,1
25,2,402,2,1,weight_i8,1234,1234,-23,-23,-23,1
25,2,402,2,2,weight_i8,1250,1250,127,127,127,1
25,2,402,2,3,weight_i8,1266,1266,13,13,13,1
25,2,402,2,4,weight_i8,1282,1282,-8,-8,-8,1
25,2,402,2,5,weight_i8,1298,1298,5,5,5,1
25,2,402,2,6,weight_i8,1314,1314,-79,-79,-79,1
25,2,402,2,7,weight_i8,1330,1330,-4,-4,-4,1
25,2,402,2,8,weight_i8,1346,1346,4,4,4,1
25,2,402,2,9,weight_i8,1362,1362,1,1,1,1
25,2,402,2,10,weight_i8,1378,1378,5,5,5,1
25,2,402,2,11,weight_i8,1394,1394,-61,-61,-61,1
25,2,402,2,12,weight_i8,1410,1410,-51,-51,-51,1
25,2,402,2,13,weight_i8,1426,1426,10,10,10,1
25,2,402,2,14,weight_i8,1442,1442,-35,-35,-35,1
25,2,402,2,15,weight_i8,1458,1458,14,14,14,1
25,2,402,2,16,weight_i8,1474,1474,10,10,10,1
25,2,402,2,17,weight_i8,1490,1490,12,12,12,1
25,2,402,2,18,weight_i8,1506,1506,-17,-17,-17,1
25,2,402,2,19,weight_i8,1522,1522,0,0,0,1
25,2,402,2,20,weight_i8,1538,1538,3,3,3,1
25,2,402,2,21,weight_i8,1554,1554,-7,-7,-7,1
25,2,402,2,22,weight_i8,1570,1570,-6,-6,-6,1
25,2,402,2,23,weight_i8,1586,1586,30,30,30,1
25,2,402,2,24,weight_i8,1602,1602,8,8,8,1
25,2,402,2,25,weight_i8,1618,1618,35,35,35,1
25,2,402,2,26,weight_i8,1634,1634,13,13,13,1
25,2,402,2,27,weight_i8,1650,1650,-43,-43,-43,1
25,2,402,2,28,weight_i8,1666,1666,12,12,12,1
25,2,402,2,29,weight_i8,1682,1682,6,6,6,1
25,2,402,2,30,weight_i8,1698,1698,-8,-8,-8,1
25,2,402,2,31,weight_i8,1714,1714,25,25,25,1
25,2,402,3,-1,scale_q,1736,1736,2660,2660,2660,1
25,2,402,3,0,weight_i8,1794,1794,-29,-29,-29,1
25,2,402,3,1,weight_i8,1810,1810,25,25,25,1
25,2,402,3,2,weight_i8,1826,1826,103,103,103,1
25,2,402,3,3,weight_i8,1842,1842,84,84,84,1
25,2,402,3,4,weight_i8,1858,1858,3,3,3,1
25,2,402,3,5,weight_i8,1874,1874,-45,-45,-45,1
25,2,402,3,6,weight_i8,1890,1890,-57,-57,-57,1
25,2,402,3,7,weight_i8,1906,1906,-127,-127,-127,1
25,2,402,3,8,weight_i8,1922,1922,6,6,6,1
25,2,402,3,9,weight_i8,1938,1938,-60,-60,-60,1
25,2,402,3,10,weight_i8,1954,1954,-79,-79,-79,1
25,2,402,3,11,weight_i8,1970,1970,72,72,72,1
25,2,402,3,12,weight_i8,1986,1986,-13,-13,-13,1
25,2,402,3,13,weight_i8,2002,2002,-125,-125,-125,1
25,2,402,3,14,weight_i8,2018,2018,-58,-58,-58,1
25,2,402,3,15,weight_i8,2034,2034,-5,-5,-5,1
25,2,402,3,16,weight_i8,2050,2050,-56,-56,-56,1
25,2,402,3,17,weight_i8,2066,2066,30,30,30,1
25,2,402,3,18,weight_i8,2082,2082,52,52,52,1
25,2,402,3,19,weight_i8,2098,2098,87,87,87,1
25,2,402,3,20,weight_i8,2114,2114,-105,-105,-105,1
25,2,402,3,21,weight_i8,2130,2130,6,6,6,1
25,2,402,3,22,weight_i8,2146,2146,-19,-19,-19,1
25,2,402,3,23,weight_i8,2162,2162,12,12,12,1
25,2,402,3,24,weight_i8,2178,2178,35,35,35,1
25,2,402,3,25,weight_i8,2194,2194,-4,-4,-4,1
25,2,402,3,26,weight_i8,2210,2210,-102,-102,-102,1
25,2,402,3,27,weight_i8,2226,2226,18,18,18,1
25,2,402,3,28,weight_i8,2242,2242,44,44,44,1
25,2,402,3,29,weight_i8,2258,2258,19,19,19,1
25,2,402,3,30,weight_i8,2274,2274,70,70,70,1
25,2,402,3,31,weight_i8,2290,2290,19,19,19,1
25,2,402,4,-1,scale_q,2312,2312,3226,3226,3226,1
25,2,402,4,0,weight_i8,2370,2370,11,11,11,1
25,2,402,4,1,weight_i8,2386,2386,14,14,14,1
25,2,402,4,2,weight_i8,2402,2402,-1,-1,-1,1
25,2,402,4,3,weight_i8,2418,2418,-2,-2,-2,1
25,2,402,4,4,weight_i8,2434,2434,75,75,75,1
25,2,402,4,5,weight_i8,2450,2450,24,24,24,1
25,2,402,4,6,weight_i8,2466,2466,12,12,12,1
25,2,402,4,7,weight_i8,2482,2482,-1,-1,-1,1
25,2,402,4,8,weight_i8,2498,2498,-74,-74,-74,1
25,2,402,4,9,weight_i8,2514,2514,-99,-99,-99,1
25,2,402,4,10,weight_i8,2530,2530,90,90,90,1
25,2,402,4,11,weight_i8,2546,2546,-7,-7,-7,1
25,2,402,4,12,weight_i8,2562,2562,5,5,5,1
25,2,402,4,13,weight_i8,2578,2578,26,26,26,1
25,2,402,4,14,weight_i8,2594,2594,4,4,4,1
25,2,402,4,15,weight_i8,2610,2610,-26,-26,-26,1
25,2,402,4,16,weight_i8,2626,2626,68,68,68,1
25,2,402,4,17,weight_i8,2642,2642,64,64,64,1
25,2,402,4,18,weight_i8,2658,2658,127,127,127,1
25,2,402,4,19,weight_i8,2674,2674,-119,-119,-119,1
25,2,402,4,20,weight_i8,2690,2690,-78,-78,-78,1
25,2,402,4,21,weight_i8,2706,2706,-72,-72,-72,1
25,2,402,4,22,weight_i8,2722,2722,5,5,5,1
25,2,402,4,23,weight_i8,2738,2738,-116,-116,-116,1
25,2,402,4,24,weight_i8,2754,2754,-1,-1,-1,1
25,2,402,4,25,weight_i8,2770,2770,74,74,74,1
25,2,402,4,26,weight_i8,2786,2786,-6,-6,-6,1
25,2,402,4,27,weight_i8,2802,2802,-117,-117,-117,1
25,2,402,4,28,weight_i8,2818,2818,36,36,36,1
25,2,402,4,29,weight_i8,2834,2834,-45,-45,-45,1
25,2,402,4,30,weight_i8,2850,2850,5,5,5,1
25,2,402,4,31,weight_i8,2866,2866,-25,-25,-25,1
25,2,402,5,-1,scale_q,2888,2888,4968,4968,4968,1
25,2,402,5,0,weight_i8,2946,2946,0,0,0,1
25,2,402,5,1,weight_i8,2962,2962,-31,-31,-31,1
25,2,402,5,2,weight_i8,2978,2978,-13,-13,-13,1
25,2,402,5,3,weight_i8,2994,2994,-77,-77,-77,1
25,2,402,5,4,weight_i8,3010,3010,-26,-26,-26,1
25,2,402,5,5,weight_i8,3026,3026,6,6,6,1
25,2,402,5,6,weight_i8,3042,3042,-15,-15,-15,1
25,2,402,5,7,weight_i8,3058,3058,-30,-30,-30,1
25,2,402,5,8,weight_i8,3074,3074,43,43,43,1
25,2,402,5,9,weight_i8,3090,3090,10,10,10,1
25,2,402,5,10,weight_i8,3106,3106,6,6,6,1
25,2,402,5,11,weight_i8,3122,3122,-17,-17,-17,1
25,2,402,5,12,weight_i8,3138,3138,28,28,28,1
25,2,402,5,13,weight_i8,3154,3154,-73,-73,-73,1
25,2,402,5,14,weight_i8,3170,3170,48,48,48,1
25,2,402,5,15,weight_i8,3186,3186,-5,-5,-5,1
25,2,402,5,16,weight_i8,3202,3202,-16,-16,-16,1
25,2,402,5,17,weight_i8,3218,3218,24,24,24,1
25,2,402,5,18,weight_i8,3234,3234,-5,-5,-5,1
25,2,402,5,19,weight_i8,3250,3250,-35,-35,-35,1
25,2,402,5,20,weight_i8,3266,3266,85,85,85,1
25,2,402,5,21,weight_i8,3282,3282,127,127,127,1
25,2,402,5,22,weight_i8,3298,3298,-28,-28,-28,1
25,2,402,5,23,weight_i8,3314,3314,-74,-74,-74,1
25,2,402,5,24,weight_i8,3330,3330,15,15,15,1
25,2,402,5,25,weight_i8,3346,3346,23,23,23,1
25,2,402,5,26,weight_i8,3362,3362,-16,-16,-16,1
25,2,402,5,27,weight_i8,3378,3378,10,10,10,1
25,2,402,5,28,weight_i8,3394,3394,5,5,5,1
